buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4727,49;4,24;96,50;576,00;23601152,00;23601152,00;0,83;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,40;0,00;16126,00;365,00;365,00;745472,00;0,00;1027,94;0,00;40457,00;2560,00;2560,00;5240832,00;0,00;3549,89;0,00;4096,00;4096,00;4096,00;41216000,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f25-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4701,71;4,22;95,09;560,00;23366656,00;23366656,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,36;0,00;16015,00;365,00;365,00;737280,00;0,00;1017,29;0,00;39686,00;2560,00;2560,00;5087232,00;0,00;3538,81;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4614,57;4,17;89,12;545,00;22253568,00;22253568,00;2,45;0,26;0,00;5,00;1,00;1,00;0,00;0,00;141,06;0,00;15882,00;365,00;365,00;724992,00;0,00;968,55;0,00;38222,00;2560,00;2560,00;4941824,00;0,00;3504,71;0,00;4096,00;4096,00;4096,00;38840320,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f75-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4238,09;4,04;54,37;348,00;18497536,00;18497536,00;5,97;0,26;0,00;5,00;1,00;1,00;0,00;0,00;93,03;0,00;11409,00;365,00;365,00;509952,00;0,00;815,77;0,00;32438,00;2560,00;2560,00;3276800,00;0,00;3329,03;0,00;4093,00;4096,00;4096,00;33208320,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f90-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4701,71;4,22;95,09;560,00;23366656,00;23366656,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,36;0,00;16015,00;365,00;365,00;737280,00;0,00;1017,29;0,00;39686,00;2560,00;2560,00;5087232,00;0,00;3538,81;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;18580,44;15,71;94,90;561,00;93421568,00;93421568,00;1,10;1,02;0,00;5,00;1,00;1,00;0,00;0,00;577,13;0,00;15978,00;365,00;365,00;2949120,00;0,00;4072,45;0,00;39670,00;2560,00;2560,00;20176896,00;0,00;13929,85;0,00;4096,00;4096,00;4096,00;163717120,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;74078,79;61,00;94,70;560,00;373538816,00;373538816,00;1,10;4,10;0,00;5,00;1,00;1,00;0,00;0,00;2301,13;0,00;15953,00;365,00;365,00;11796480,00;0,00;16289,79;0,00;39650,00;2560,00;2560,00;80412672,00;0,00;55483,76;0,00;4096,00;4096,00;4096,00;654868480,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;296050,04;242,87;94,31;559,00;1493565440,00;1493565440,00;1,10;16,38;0,00;5,00;1,00;1,00;0,00;0,00;9175,04;0,00;15928,00;365,00;365,00;47185920,00;0,00;65159,17;0,00;39630,00;2560,00;2560,00;320471040,00;0,00;221699,44;0,00;4096,00;4096,00;4096,00;2619473920,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m65536-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;1183964,53;970,32;94,31;559,00;5974261760,00;5974261760,00;1,10;65,54;0,00;5,00;1,00;1,00;0,00;0,00;36700,16;0,00;15928,00;365,00;365,00;188743680,00;0,00;260636,67;0,00;39630,00;2560,00;2560,00;1281884160,00;0,00;886562,17;0,00;4096,00;4096,00;4096,00;10477895680,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m262144-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;4;Success;586,60;3,50;93,36;71,00;2818048,00;2818048,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;0,00;17,92;0,00;366,00;45,00;46,00;102400,00;0,00;122,58;0,00;5457,00;320,00;324,00;638976,00;0,00;445,85;0,00;511,00;512,00;512,00;4894720,00;0,00;0,00;0,00;0,00;20,00;15,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d3-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4809,65;7,68;95,63;912,00;25266176,00;25266176,00;2,27;3,07;0,00;60,00;1,00;1,00;0,00;0,00;209,56;0,00;4311,00;365,00;371,00;3309568,00;0,00;1030,93;0,00;48918,00;2560,00;2615,00;5822464,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;160,00;99,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;4;Success;41316,21;94,72;0,00;20629,00;266398720,00;266398720,00;23,52;44,13;0,00;862,00;1,00;1,00;0,00;0,00;4437,33;0,00;96522,00;2925,00;3080,00;134316032,00;0,00;8284,83;0,00;501704,00;20480,00;21569,00;66695168,00;0,00;28549,91;0,00;32763,00;32768,00;32768,00;331786240,00;0,00;0,00;0,00;0,00;1280,00;36,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d5-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;160,00;160,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f0-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4806,92;8,55;96,04;836,00;24997888,00;24997888,00;1,63;4,40;0,00;86,00;1,00;1,00;0,00;0,00;197,02;0,00;4010,00;365,00;367,00;2842624,00;0,00;1035,15;0,00;48234,00;2560,00;2601,00;5691392,00;0,00;3570,35;0,00;4096,00;4096,00;4096,00;41461760,00;0,00;0,00;0,00;0,00;160,00;117,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f25-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4809,65;7,68;95,63;912,00;25266176,00;25266176,00;2,27;3,07;0,00;60,00;1,00;1,00;0,00;0,00;209,56;0,00;4311,00;365,00;371,00;3309568,00;0,00;1030,93;0,00;48918,00;2560,00;2615,00;5822464,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;160,00;99,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;5101,71;33,84;80,00;2608,00;32731136,00;32731136,00;20,03;27,60;0,00;539,00;1,00;1,00;0,00;0,00;500,91;0,00;11223,00;365,00;379,00;16351232,00;0,00;1013,93;0,00;62206,00;2560,00;2698,00;8232960,00;0,00;3559,27;0,00;4096,00;4096,00;4096,00;40878080,00;0,00;0,00;0,00;0,00;160,00;8,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f75-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4876,23;19,20;0,00;1641,00;27843584,00;27843584,00;28,29;5,99;0,00;117,00;1,00;1,00;0,00;0,00;371,80;0,00;8830,00;365,00;379,00;9703424,00;0,00;952,02;0,00;54583,00;2560,00;2696,00;7092224,00;0,00;3546,42;0,00;4093,00;4096,00;4096,00;38891520,00;0,00;0,00;0,00;0,00;160,00;10,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f90-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4809,65;7,68;95,63;912,00;25266176,00;25266176,00;2,27;3,07;0,00;60,00;1,00;1,00;0,00;0,00;209,56;0,00;4311,00;365,00;371,00;3309568,00;0,00;1030,93;0,00;48918,00;2560,00;2615,00;5822464,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;41400320,00;0,00;0,00;0,00;0,00;160,00;99,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;19120,24;40,90;94,19;1168,00;104984576,00;104984576,00;3,22;20,07;0,00;98,00;1,00;1,00;0,00;0,00;1021,20;0,00;5335,00;365,00;374,00;20660224,00;0,00;4094,52;0,00;51490,00;2560,00;2644,00;25264128,00;0,00;13984,45;0,00;4096,00;4096,00;4096,00;164044800,00;0,00;0,00;0,00;0,00;160,00;67,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m4096-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;75599,99;140,85;94,21;977,00;408715264,00;408715264,00;2,69;49,97;0,00;61,00;1,00;1,00;0,00;0,00;3729,00;0,00;4844,00;365,00;372,00;65077248,00;0,00;16337,26;0,00;50378,00;2560,00;2633,00;97484800,00;0,00;55483,76;0,00;4096,00;4096,00;4096,00;654868480,00;0,00;0,00;0,00;0,00;160,00;80,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m16384-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;301051,78;480,81;94,43;889,00;1608581120,00;1608581120,00;2,30;114,69;0,00;35,00;1,00;1,00;0,00;0,00;13919,85;0,00;4492,00;365,00;371,00;218234880,00;0,00;65317,80;0,00;49532,00;2560,00;2621,00;379453440,00;0,00;221699,44;0,00;4096,00;4096,00;4096,00;2619473920,00;0,00;0,00;0,00;0,00;160,00;93,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m65536-f50-d4-s4
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;1203652,90;1909,50;94,21;882,00;6427770880,00;6427770880,00;2,26;445,64;0,00;34,00;1,00;1,00;0,00;0,00;55482,78;0,00;4477,00;365,00;371,00;859832320,00;0,00;261162,31;0,00;49380,00;2560,00;2621,00;1517813760,00;0,00;886562,17;0,00;4096,00;4096,00;4096,00;10477895680,00;0,00;0,00;0,00;0,00;160,00;93,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m262144-f50-d4-s4
